1.0000,-0.0000,0.1217,0.0184,14.1173,-0.0132
1.0000,-0.0000,0.0463,0.0163,14.1656,-0.0264
1.0000,0.0000,0.1179,0.0130,14.2136,-0.0238
1.0000,-0.0000,0.1366,0.0172,14.2136,-0.0178
1.0000,-0.0000,0.0742,0.0144,14.2612,-0.0270
1.0000,0.0000,0.1188,0.0089,14.3085,-0.0312
1.0000,-0.0000,0.2116,0.0040,14.3553,-0.0258
1.0000,-0.0000,0.2324,0.0110,14.3553,-0.0311
1.0000,0.0000,0.1515,0.0070,14.4018,-0.0381
1.0000,-0.0000,0.2141,-0.0001,14.4480,-0.0363
1.0000,0.0000,0.2327,0.0069,14.4480,-0.0396
1.0000,-0.0000,0.2349,0.0035,14.4937,-0.0463
1.0000,-0.0000,0.2454,-0.0038,14.5391,-0.0498
1.0000,0.0000,0.3364,0.0054,14.5391,-0.0522
1.0000,0.0000,0.4246,0.0062,14.5842,-0.0585
1.0000,-0.0000,0.4108,0.0004,14.6290,-0.0650
1.0000,-0.0000,0.5003,-0.0049,14.6735,-0.0667
1.0000,0.0000,0.5325,0.0159,14.6735,-0.0727
1.0000,-0.0000,0.5231,0.0121,14.7177,-0.0799
1.0000,-0.0000,0.5072,0.0051,14.7617,-0.0823
1.0000,0.0000,0.5329,0.0035,14.8055,-0.0886
1.0000,-0.0000,0.6246,0.0213,14.8055,-0.0948
1.0000,0.0000,0.6188,0.0161,14.8491,-0.0990
1.0000,-0.0000,0.6194,0.0155,14.8926,-0.1049
1.0000,-0.0000,0.6299,0.0342,14.8926,-0.1103
1.0000,-0.0000,0.7208,0.0279,14.9359,-0.1157
1.0000,0.0000,0.7256,0.0287,14.9790,-0.1211
1.0000,0.0000,0.7903,0.0507,14.9790,-0.1257
1.0000,0.0000,0.8093,0.0468,15.0221,-0.1314
1.0000,-0.0000,0.7281,0.0479,15.0652,-0.1363
1.0000,0.0000,0.8172,0.0715,15.0652,-0.1403
1.0000,0.0000,0.8111,0.0673,15.1082,-0.1461
1.0000,-0.0000,0.7283,0.0678,15.1512,-0.1509
1.0000,0.0000,0.8172,0.0915,15.1512,-0.1546
1.0000,0.0000,0.8111,0.0866,15.1943,-0.1601
1.0000,0.0000,0.7283,0.0864,15.2375,-0.1652
1.0000,0.0000,0.8172,0.1101,15.2375,-0.1687
1.0000,0.0000,0.8111,0.1045,15.2807,-0.1741
1.0000,-0.0000,0.8116,0.1066,15.3241,-0.1787
1.0000,-0.0000,0.8221,0.1310,15.3241,-0.1819
1.0000,-0.0000,0.8116,0.1246,15.3677,-0.1871
1.0000,0.0000,0.8116,0.1259,15.4116,-0.1911
1.0000,-0.0000,0.8221,0.1503,15.4116,-0.1943
1.0000,0.0000,0.8381,0.1447,15.4557,-0.1987
1.0000,-0.0000,0.8124,0.1453,15.5001,-0.2022
1.0000,0.0000,0.8222,0.1697,15.5001,-0.2054
1.0000,0.0000,0.8117,0.1615,15.5448,-0.2091
1.0000,-0.0000,0.8116,0.1609,15.5898,-0.2124
1.0000,-0.0000,0.8221,0.1854,15.5898,-0.2157
1.0000,-0.0000,0.8381,0.1779,15.6353,-0.2180
1.0000,0.0000,0.8124,0.1767,15.6811,-0.2207
1.0000,-0.0000,0.8222,0.2011,15.6811,-0.2238
1.0000,0.0000,0.8117,0.1912,15.7272,-0.2249
1.0000,0.0000,0.8116,0.2239,15.7272,-0.2271
1.0000,0.0000,0.7472,0.2132,15.7737,-0.2297
1.0000,-0.0000,0.7283,0.1998,15.8206,-0.2301
1.0000,0.0000,0.7262,0.2286,15.8206,-0.2323
1.0000,-0.0000,0.7421,0.2165,15.8678,-0.2337
1.0000,0.0000,0.7277,0.2383,15.8678,-0.2341
1.0000,0.0000,0.8094,0.2343,15.9153,-0.2354
1.0000,-0.0000,0.7204,0.2209,15.9631,-0.2351
1.0000,0.0000,0.7265,0.2425,15.9631,-0.2354
1.0000,-0.0000,0.8093,0.2384,16.0113,-0.2359
1.0000,0.0000,0.7204,0.2260,16.0597,-0.2339
1.0000,-0.0000,0.7265,0.2476,16.0597,-0.2341
1.0000,0.0000,0.6511,0.2423,16.1084,-0.2325
1.0000,0.0000,0.6322,0.2613,16.1084,-0.2310
1.0000,0.0000,0.6198,0.2474,16.1573,-0.2310
1.0000,0.0000,0.5361,0.2376,16.2064,-0.2288
1.0000,-0.0000,0.6250,0.2555,16.2064,-0.2279
1.0000,0.0000,0.6189,0.2436,16.2557,-0.2265
1.0000,-0.0000,0.5361,0.2359,16.3052,-0.2241
1.0000,-0.0000,0.6250,0.2537,16.3052,-0.2235
1.0000,-0.0000,0.6189,0.2438,16.3548,-0.2205
1.0000,0.0000,0.5361,0.2658,16.3548,-0.2178
1.0000,-0.0000,0.5236,0.2540,16.4044,-0.2167
1.0000,-0.0000,0.5073,0.2681,16.4044,-0.2137
1.0000,-0.0000,0.4581,0.2618,16.4541,-0.2114
1.0000,0.0000,0.4399,0.2490,16.5038,-0.2092
1.0000,0.0000,0.4275,0.2621,16.5038,-0.2071
1.0000,-0.0000,0.4273,0.2542,16.5535,-0.2056
1.0000,-0.0000,0.4112,0.2411,16.6030,-0.2025
1.0000,-0.0000,0.4255,0.2539,16.6030,-0.2014
1.0000,0.0000,0.4271,0.2476,16.6523,-0.1991
1.0000,0.0000,0.3363,0.2585,16.6523,-0.1964
1.0000,0.0000,0.3422,0.2457,16.7015,-0.1966
1.0000,0.0000,0.3416,0.2369,16.7504,-0.1937
1.0000,-0.0000,0.4060,0.2474,16.7504,-0.1924
1.0000,0.0000,0.4249,0.2385,16.7990,-0.1916
1.0000,-0.0000,0.3437,0.2318,16.8472,-0.1894
1.0000,0.0000,0.3314,0.2420,16.8472,-0.1893
1.0000,0.0000,0.3416,0.2316,16.8951,-0.1883
1.0000,-0.0000,0.3416,0.2450,16.8951,-0.1875
1.0000,-0.0000,0.3311,0.2353,16.9426,-0.1887
1.0000,0.0000,0.3416,0.2257,16.9896,-0.1876
1.0000,0.0000,0.3416,0.2392,16.9896,-0.1881
1.0000,-0.0000,0.3576,0.2314,17.0361,-0.1897
1.0000,0.0000,0.3433,0.2218,17.0822,-0.1892
1.0000,-0.0000,0.3417,0.2353,17.0822,-0.1911
1.0000,-0.0000,0.3577,0.2270,17.1278,-0.1929
1.0000,-0.0000,0.3433,0.2373,17.1278,-0.1939
1.0000,-0.0000,0.4250,0.2333,17.1729,-0.1971
1.0000,-0.0000,0.4374,0.2254,17.2174,-0.1990
1.0000,0.0000,0.4272,0.2385,17.2174,-0.2012
1.0000,0.0000,0.4272,0.2346,17.2615,-0.2058
1.0000,-0.0000,0.4377,0.2259,17.3052,-0.2081
1.0000,-0.0000,0.5286,0.2408,17.3052,-0.2118
1.0000,-0.0000,0.5334,0.2398,17.3484,-0.2170
1.0000,0.0000,0.5233,0.2330,17.3912,-0.2199
1.0000,-0.0000,0.5338,0.2488,17.3912,-0.2250
1.0000,0.0000,0.6171,0.2495,17.4338,-0.2301
1.0000,0.0000,0.6030,0.2665,17.4338,-0.2343
1.0000,-0.0000,0.6176,0.2608,17.4762,-0.2397
1.0000,0.0000,0.5360,0.2577,17.5184,-0.2458
1.0000,-0.0000,0.6250,0.2756,17.5184,-0.2513
1.0000,-0.0000,0.7203,0.2701,17.5606,-0.2563
1.0000,0.0000,0.6991,0.2700,17.6029,-0.2628
1.0000,0.0000,0.7137,0.2914,17.6029,-0.2685
1.0000,-0.0000,0.7257,0.2845,17.6453,-0.2729
1.0000,-0.0000,0.7259,0.3133,17.6453,-0.2795
1.0000,0.0000,0.7155,0.3052,17.6878,-0.2852
1.0000,-0.0000,0.7260,0.3267,17.6878,-0.2894
1.0000,0.0000,0.7260,0.3242,17.7305,-0.2961
1.0000,0.0000,0.7155,0.3130,17.7734,-0.3010
1.0000,-0.0000,0.7260,0.3345,17.7734,-0.3054
1.0000,-0.0000,0.8093,0.3317,17.8166,-0.3116
1.0000,0.0000,0.8217,0.3196,17.8600,-0.3150
1.0000,-0.0000,0.8864,0.3444,17.8600,-0.3188
1.0000,-0.0000,0.8421,0.3420,17.9038,-0.3233
1.0000,-0.0000,0.8242,0.3276,17.9463,-0.3253
1.0000,-0.0000,0.9133,0.3523,17.9482,-0.3281
1.0000,-0.0000,1.0012,0.3500,17.9921,-0.3301
1.0000,0.0000,0.9125,0.3782,17.9921,-0.3305
1.0000,-0.0000,0.8438,0.3631,18.0367,-0.3320
1.0000,0.0000,0.8128,0.3545,18.0816,-0.3323
1.0000,0.0000,0.8223,0.3789,18.0816,-0.3323
1.0000,-0.0000,0.8382,0.3642,18.1268,-0.3327
1.0000,0.0000,0.8125,0.3571,18.1723,-0.3312
1.0000,0.0000,0.8222,0.3815,18.1723,-0.3300
1.0000,-0.0000,0.8382,0.3687,18.2179,-0.3287
1.0000,-0.0000,0.7291,0.3608,18.2638,-0.3257
1.0000,0.0000,0.8174,0.3844,18.2638,-0.3234
1.0000,-0.0000,0.8111,0.3724,18.3100,-0.3207
1.0000,0.0000,0.7283,0.3668,18.3563,-0.3160
1.0000,0.0000,0.7158,0.3885,18.3563,-0.3126
1.0000,-0.0000,0.6512,0.3760,18.4028,-0.3088
1.0000,-0.0000,0.6206,0.3689,18.4495,-0.3030
1.0000,-0.0000,0.6301,0.3876,18.4495,-0.2991
1.0000,0.0000,0.6195,0.3756,18.4964,-0.2942
1.0000,-0.0000,0.5361,0.3682,18.5435,-0.2876
1.0000,-0.0000,0.5237,0.3842,18.5435,-0.2831
1.0000,0.0000,0.4590,0.3718,18.5908,-0.2776
1.0000,0.0000,0.4284,0.3631,18.6382,-0.2704
1.0000,0.0000,0.4379,0.3760,18.6382,-0.2657
1.0000,-0.0000,0.4273,0.3642,18.6858,-0.2596
1.0000,-0.0000,0.3439,0.3785,18.6858,-0.2520
1.0000,-0.0000,0.3315,0.3653,18.7335,-0.2473
1.0000,0.0000,0.1669,0.3502,18.7813,-0.2412
1.0000,0.0000,0.2336,0.3592,18.7813,-0.2340
1.0000,0.0000,0.1704,0.3455,18.8293,-0.2296
1.0000,0.0000,0.1517,0.3308,18.8774,-0.2236
1.0000,0.0000,0.1495,0.3366,18.8774,-0.2166
1.0000,-0.0000,0.1390,0.3231,18.9255,-0.2126
1.0000,0.0000,0.1494,0.3108,18.9737,-0.2065
1.0000,0.0000,0.1494,0.3165,18.9737,-0.1993
1.0000,-0.0000,0.1389,0.3055,19.0220,-0.1952
1.0000,0.0000,0.0480,0.2933,19.0703,-0.1891
1.0000,0.0000,0.1180,0.2955,19.0703,-0.1823
1.0000,0.0000,0.1367,0.2859,19.1187,-0.1782
1.0000,0.0000,0.0477,0.2751,19.1670,-0.1721
1.0000,-0.0000,0.0431,0.2649,19.2154,-0.1651
1.0000,0.0000,0.0533,0.2662,19.2154,-0.1612
1.0000,-0.0000,0.0428,0.2563,19.2637,-0.1554
1.0000,0.0000,0.0428,0.2474,19.3120,-0.1483
1.0000,-0.0000,-0.0216,0.2485,19.3120,-0.1442
1.0000,0.0000,-0.0405,0.2372,19.3603,-0.1390
1.0000,-0.0000,-0.0426,0.2260,19.4086,-0.1323
1.0000,0.0000,-0.0532,0.2246,19.4086,-0.1286
1.0000,0.0000,-0.0428,0.2144,19.4569,-0.1240
1.0000,-0.0000,-0.0428,0.2045,19.5051,-0.1173
1.0000,-0.0000,-0.0533,0.2032,19.5051,-0.1134
1.0000,-0.0000,-0.0428,0.1943,19.5533,-0.1097
1.0000,-0.0000,-0.0428,0.1857,19.6015,-0.1028
1.0000,-0.0000,-0.0533,0.1844,19.6015,-0.0986
1.0000,-0.0000,-0.0428,0.1768,19.6496,-0.0958
1.0000,-0.0000,-0.0428,0.1695,19.6977,-0.0887
1.0000,-0.0000,-0.0533,0.1681,19.6977,-0.0838
1.0000,0.0000,-0.1442,0.1599,19.7458,-0.0827
1.0000,-0.0000,-0.1490,0.1501,19.7938,-0.0758
1.0000,0.0000,-0.1389,0.1457,19.7938,-0.0705
1.0000,-0.0000,-0.1494,0.1379,19.8417,-0.0699
1.0000,-0.0000,-0.1119,0.1293,19.8896,-0.0648
1.0000,-0.0000,-0.0598,0.1240,19.9374,-0.0582
1.0000,-0.0000,-0.0546,0.1225,19.9374,-0.0567
1.0000,0.0000,-0.1367,0.1157,19.9852,-0.0544
1.0000,0.0000,-0.1491,0.1100,20.0329,-0.0459
1.0000,-0.0000,-0.1389,0.1056,20.0329,-0.0438
1.0000,-0.0000,-0.1389,0.0988,20.0805,-0.0424
1.0000,-0.0000,-0.1494,0.0938,20.1281,-0.0353
1.0000,-0.0000,-0.1389,0.0894,20.1281,-0.0315
1.0000,0.0000,-0.1389,0.0832,20.1756,-0.0302
1.0000,0.0000,-0.1494,0.0789,20.2231,-0.0268
1.0000,0.0000,-0.1389,0.0745,20.2231,-0.0196
1.0000,-0.0000,-0.1389,0.0690,20.2705,-0.0185
1.0000,-0.0000,-0.1494,0.0655,20.3179,-0.0225
1.0000,-0.0000,-0.1389,0.0621,20.3653,-0.0090
1.0000,-0.0000,-0.2138,0.0560,20.3653,-0.0077
1.0000,0.0000,-0.2327,0.0504,20.4127,-0.0235
1.0000,-0.0000,-0.1703,0.0453,20.4600,-0.0065
1.0000,-0.0000,-0.0567,0.0422,20.4600,0.0037
1.0000,0.0000,-0.1447,0.0408,20.5073,0.0195
1.0000,0.0000,-0.2398,0.0369,20.5547,0.0142
1.0000,-0.0000,-0.3284,0.0271,20.6020,0.0111
1.0000,-0.0000,-0.2398,0.0191,20.6020,0.0176
1.0000,-0.0000,-0.2460,0.0150,20.6493,0.0210
1.0000,-0.0000,-0.2455,0.0089,20.6967,0.0168
1.0000,-0.0000,-0.2350,0.0016,20.6967,0.0167
1.0000,-0.0000,-0.1441,0.0002,20.7441,0.0267
1.0000,0.0000,-0.2141,-0.0017,20.7915,0.0218
1.0000,0.0000,-0.2328,-0.0087,20.7915,0.0166
1.0000,0.0000,-0.1438,-0.0093,20.8389,0.0261
1.0000,0.0000,-0.0559,-0.0072,20.8864,0.0260
1.0000,0.0000,-0.1446,-0.0055,20.9339,0.0173
1.0000,0.0000,-0.1384,-0.0099,20.9339,0.0228
1.0000,-0.0000,-0.1389,-0.0109,20.9814,0.0281
1.0000,0.0000,-0.1494,-0.0108,21.0290,0.0175
1.0000,-0.0000,-0.1389,-0.0152,21.0290,0.0184
1.0000,-0.0000,-0.0556,-0.0140,21.0766,0.0231
1.0000,-0.0000,-0.1180,-0.0122,21.1242,0.0184
1.0000,0.0000,-0.1367,-0.0163,21.1242,0.0144
1.0000,-0.0000,-0.0554,-0.0158,21.1718,0.0182
1.0000,0.0000,-0.0431,-0.0146,21.2193,0.0206
1.0000,0.0000,-0.0533,-0.0159,21.2193,0.0118
1.0000,-0.0000,-0.0533,-0.0154,21.2667,0.0142
1.0000,0.0000,-0.0428,-0.0149,21.3140,0.0246
1.0000,0.0000,-0.0533,-0.0147,21.3612,0.0126
1.0000,0.0000,-0.1366,-0.0196,21.3612,0.0124
1.0000,0.0000,-0.0477,-0.0207,21.4082,0.0236
1.0000,0.0000,-0.0538,-0.0212,21.4551,0.0166
1.0000,0.0000,-0.0533,-0.0227,21.5018,0.0152
1.0000,0.0000,-0.0428,-0.0242,21.5018,0.0218
1.0000,-0.0000,-0.0533,-0.0255,21.5484,0.0242
1.0000,0.0000,-0.0533,-0.0277,21.5948,0.0233
1.0000,-0.0000,-0.0428,-0.0293,21.5948,0.0259
1.0000,-0.0000,-0.0533,-0.0313,21.6410,0.0351
1.0000,-0.0000,-0.0533,-0.0343,21.6872,0.0359
1.0000,-0.0000,-0.1442,-0.0377,21.6872,0.0373
1.0000,-0.0000,-0.1383,-0.0435,21.7332,0.0464
1.0000,-0.0000,-0.1389,-0.0510,21.7792,0.0516
1.0000,-0.0000,-0.1494,-0.0574,21.8251,0.0538
1.0000,-0.0000,-0.1389,-0.0618,21.8251,0.0623
1.0000,0.0000,-0.1389,-0.0700,21.8711,0.0716
1.0000,-0.0000,-0.1494,-0.0756,21.9169,0.0758
1.0000,0.0000,-0.2403,-0.0819,21.9172,0.0853
1.0000,0.0000,-0.2451,-0.0912,21.9633,0.0958
1.0000,0.0000,-0.3098,-0.0987,21.9636,0.1022
1.0000,-0.0000,-0.3288,-0.1066,22.0098,0.1128
1.0000,-0.0000,-0.3309,-0.1163,22.0564,0.1230
1.0000,0.0000,-0.3415,-0.1263,22.0564,0.1313
1.0000,-0.0000,-0.4325,-0.1329,22.1032,0.1416
1.0000,-0.0000,-0.4373,-0.1428,22.1502,0.1523
1.0000,-0.0000,-0.5020,-0.1562,22.1502,0.1619
1.0000,0.0000,-0.5210,-0.1627,22.1975,0.1706
1.0000,-0.0000,-0.5231,-0.1838,22.1975,0.1820
1.0000,0.0000,-0.5337,-0.1886,22.2450,0.1925
1.0000,0.0000,-0.5982,-0.1919,22.2927,0.1998
1.0000,-0.0000,-0.6287,-0.2165,22.2927,0.2115
1.0000,0.0000,-0.6192,-0.2205,22.3406,0.2199
1.0000,0.0000,-0.6298,-0.2391,22.3406,0.2278
1.0000,-0.0000,-0.6299,-0.2472,22.3886,0.2396
1.0000,-0.0000,-0.6943,-0.2473,22.4369,0.2463
1.0000,-0.0000,-0.7132,-0.2687,22.4369,0.2546
1.0000,-0.0000,-0.7153,-0.2764,22.4853,0.2635
1.0000,-0.0000,-0.7259,-0.2979,22.4853,0.2700
1.0000,0.0000,-0.7155,-0.2963,22.5338,0.2770
1.0000,0.0000,-0.7155,-0.2998,22.5824,0.2848
1.0000,0.0000,-0.7260,-0.3213,22.5824,0.2915
1.0000,0.0000,-0.7420,-0.3171,22.6310,0.2962
1.0000,-0.0000,-0.7912,-0.3464,22.6310,0.3033
1.0000,0.0000,-0.8094,-0.3410,22.6797,0.3084
1.0000,-0.0000,-0.7953,-0.3638,22.6797,0.3123
1.0000,0.0000,-0.7463,-0.3641,22.7284,0.3181
1.0000,0.0000,-0.7282,-0.3522,22.7771,0.3212
1.0000,-0.0000,-0.7907,-0.3741,22.7771,0.3252
1.0000,0.0000,-0.7461,-0.3705,22.8256,0.3290
1.0000,-0.0000,-0.7281,-0.3924,22.8256,0.3312
1.0000,0.0000,-0.7423,-0.3784,22.8741,0.3341
1.0000,-0.0000,-0.7913,-0.3708,22.9224,0.3361
1.0000,0.0000,-0.8094,-0.3951,22.9224,0.3376
1.0000,-0.0000,-0.7469,-0.3837,22.9706,0.3384
1.0000,-0.0000,-0.7915,-0.4131,22.9706,0.3392
1.0000,-0.0000,-0.8095,-0.4032,23.0185,0.3402
1.0000,0.0000,-0.7204,-0.3929,23.0661,0.3392
1.0000,-0.0000,-0.7907,-0.4220,23.0661,0.3390
1.0000,-0.0000,-0.8093,-0.4147,23.1135,0.3383
1.0000,-0.0000,-0.6471,-0.4360,23.1135,0.3367
1.0000,-0.0000,-0.5559,-0.4306,23.1607,0.3358
1.0000,-0.0000,-0.5363,-0.4175,23.2077,0.3346
1.0000,0.0000,-0.6251,-0.4354,23.2077,0.3334
1.0000,0.0000,-0.5547,-0.4319,23.2546,0.3318
1.0000,-0.0000,-0.5361,-0.4208,23.3013,0.3295
1.0000,0.0000,-0.5985,-0.4371,23.3013,0.3279
1.0000,-0.0000,-0.5539,-0.4352,23.3479,0.3253
1.0000,-0.0000,-0.5359,-0.4258,23.3945,0.3219
1.0000,0.0000,-0.5236,-0.4418,23.3945,0.3196
1.0000,-0.0000,-0.5234,-0.4383,23.4409,0.3160
1.0000,0.0000,-0.4324,-0.4283,23.4873,0.3122
1.0000,0.0000,-0.4383,-0.4412,23.4873,0.3095
1.0000,0.0000,-0.3629,-0.4350,23.5337,0.3056
1.0000,0.0000,-0.3439,-0.4226,23.5801,0.3017
1.0000,-0.0000,-0.3315,-0.4328,23.5801,0.2987
1.0000,-0.0000,-0.3312,-0.4242,23.6264,0.2947
1.0000,-0.0000,-0.3416,-0.4125,23.6728,0.2903
1.0000,0.0000,-0.3311,-0.4227,23.6728,0.2866
1.0000,-0.0000,-0.3311,-0.4149,23.7191,0.2816
1.0000,0.0000,-0.2402,-0.4022,23.7654,0.2771
1.0000,-0.0000,-0.2461,-0.4094,23.7654,0.2729
1.0000,0.0000,-0.2455,-0.3985,23.8118,0.2675
1.0000,0.0000,-0.2350,-0.3856,23.8582,0.2631
1.0000,0.0000,-0.2455,-0.3927,23.8582,0.2579
1.0000,0.0000,-0.1706,-0.3821,23.9046,0.2515
1.0000,0.0000,-0.1517,-0.3668,23.9511,0.2475
1.0000,-0.0000,-0.2141,-0.3519,23.9976,0.2416
1.0000,-0.0000,-0.2444,-0.3611,23.9976,0.2341
1.0000,0.0000,-0.2349,-0.3489,24.0442,0.2288
1.0000,0.0000,-0.1441,-0.3351,24.0908,0.2225
1.0000,-0.0000,-0.1393,-0.3228,24.1374,0.2143
1.0000,0.0000,-0.1494,-0.3270,24.1374,0.2085
1.0000,-0.0000,-0.1389,-0.3142,24.1841,0.2026
1.0000,-0.0000,-0.0556,-0.3007,24.2308,0.1939
1.0000,0.0000,-0.1445,-0.3041,24.2308,0.1875
1.0000,-0.0000,-0.1384,-0.2931,24.2776,0.1821
1.0000,-0.0000,-0.0556,-0.2815,24.3244,0.1727
1.0000,-0.0000,-0.0431,-0.2830,24.3244,0.1657
1.0000,-0.0000,0.0215,-0.2708,24.3713,0.1607
1.0000,0.0000,0.0521,-0.2569,24.4182,0.1524
1.0000,-0.0000,0.0426,-0.2441,24.4651,0.1454
1.0000,-0.0000,0.0532,-0.2427,24.4651,0.1406
1.0000,-0.0000,0.0533,-0.2306,24.5121,0.1337
1.0000,0.0000,0.0428,-0.2199,24.5591,0.1263
1.0000,-0.0000,0.0533,-0.2186,24.5591,0.1214
1.0000,-0.0000,0.0533,-0.2086,24.6061,0.1153
1.0000,-0.0000,0.0428,-0.2001,24.6532,0.1082
1.0000,-0.0000,0.0533,-0.1988,24.6532,0.1031
1.0000,0.0000,0.0533,-0.1910,24.7003,0.0973
1.0000,0.0000,0.1442,-0.1829,24.7475,0.0917
1.0000,-0.0000,0.1383,-0.1785,24.7475,0.0867
1.0000,-0.0000,0.1389,-0.1692,24.7947,0.0820
1.0000,-0.0000,0.1494,-0.1625,24.8419,0.0785
1.0000,-0.0000,0.1389,-0.1581,24.8419,0.0732
1.0000,0.0000,0.1389,-0.1509,24.8891,0.0692
1.0000,-0.0000,0.1494,-0.1465,24.9364,0.0682
1.0000,-0.0000,0.1389,-0.1430,24.9838,0.0622
1.0000,-0.0000,0.1389,-0.1372,24.9838,0.0587
1.0000,-0.0000,0.1494,-0.1350,25.0311,0.0605
1.0000,0.0000,0.1389,-0.1331,25.0785,0.0540
1.0000,0.0000,0.2138,-0.1271,25.0785,0.0508
1.0000,-0.0000,0.2327,-0.1224,25.1259,0.0526
1.0000,0.0000,0.1438,-0.1190,25.1734,0.0492
1.0000,-0.0000,0.1392,-0.1147,25.2208,0.0463
1.0000,0.0000,0.1494,-0.1105,25.2208,0.0471
1.0000,0.0000,0.1389,-0.1073,25.2683,0.0469
1.0000,0.0000,0.1389,-0.1023,25.3157,0.0439
1.0000,0.0000,0.1494,-0.0981,25.3157,0.0436
1.0000,-0.0000,0.1389,-0.0942,25.3632,0.0472
1.0000,0.0000,0.1389,-0.0885,25.4107,0.0442
1.0000,-0.0000,0.0480,-0.0862,25.4107,0.0423
1.0000,-0.0000,0.0539,-0.0846,25.4582,0.0472
1.0000,0.0000,0.0533,-0.0821,25.5057,0.0454
1.0000,-0.0000,0.0428,-0.0797,25.5531,0.0416
1.0000,-0.0000,0.0533,-0.0784,25.5531,0.0449
1.0000,-0.0000,0.0533,-0.0752,25.6006,0.0476
1.0000,-0.0000,0.0428,-0.0721,25.6480,0.0423
1.0000,-0.0000,0.0268,-0.0724,25.6480,0.0436
1.0000,-0.0000,-0.0224,-0.0691,25.6954,0.0465
1.0000,0.0000,-0.0406,-0.0681,25.7428,0.0435
1.0000,-0.0000,-0.0530,-0.0694,25.7428,0.0427
1.0000,0.0000,-0.0532,-0.0687,25.7902,0.0443
1.0000,0.0000,-0.0428,-0.0674,25.8375,0.0446
1.0000,-0.0000,-0.0533,-0.0687,25.8375,0.0416
1.0000,0.0000,-0.0533,-0.0674,25.8848,0.0421
1.0000,-0.0000,-0.0428,-0.0654,25.9320,0.0459
1.0000,0.0000,-0.0533,-0.0628,25.9792,0.0405
1.0000,0.0000,-0.0533,-0.0647,25.9792,0.0396
1.0000,0.0000,-0.0428,-0.0620,26.0264,0.0435
1.0000,0.0000,-0.0533,-0.0592,26.0735,0.0391
1.0000,-0.0000,-0.0533,-0.0570,26.1206,0.0365
1.0000,0.0000,-0.0428,-0.0586,26.1206,0.0375
1.0000,0.0000,-0.0533,-0.0561,26.1676,0.0373
1.0000,-0.0000,-0.0533,-0.0543,26.2145,0.0326
1.0000,0.0000,-0.0428,-0.0558,26.2145,0.0299
1.0000,0.0000,0.0349,-0.0526,26.2614,0.0354
1.0000,-0.0000,-0.0223,-0.0478,26.3083,0.0290
1.0000,0.0000,-0.0406,-0.0490,26.3083,0.0212
1.0000,-0.0000,0.0219,-0.0469,26.3552,0.0250
1.0000,-0.0000,0.0522,-0.0423,26.4020,0.0266
1.0000,0.0000,0.0427,-0.0379,26.4488,0.0121
1.0000,0.0000,0.0267,-0.0382,26.4488,0.0130
1.0000,0.0000,0.0524,-0.0339,26.4956,-0.0183
1.0000,-0.0000,0.1176,-0.0296,26.5425,-0.0118
1.0000,0.0000,0.3113,-0.0224,26.5425,-0.0090
1.0000,0.0000,0.1718,-0.0101,26.5894,-0.0179
1.0000,-0.0000,0.1518,-0.0033,26.6363,-0.0232
1.0000,-0.0000,0.1393,0.0011,26.6363,-0.0214
1.0000,0.0000,0.1390,0.0089,26.6834,-0.0299
1.0000,0.0000,0.1494,0.0151,26.7306,-0.0391
1.0000,-0.0000,0.2138,0.0214,26.7780,-0.0397
1.0000,0.0000,0.2443,0.0307,26.7780,-0.0482
1.0000,-0.0000,0.2348,0.0396,26.8254,-0.0574
1.0000,-0.0000,0.2454,0.0481,26.8729,-0.0598
1.0000,-0.0000,0.2455,0.0577,26.8729,-0.0690
1.0000,0.0000,0.2350,0.0662,26.9204,-0.0780
1.0000,0.0000,0.2455,0.0744,26.9679,-0.0824
1.0000,-0.0000,0.2455,0.0840,26.9679,-0.0928
1.0000,0.0000,0.3099,0.0922,27.0152,-0.1014
1.0000,0.0000,0.3288,0.1020,27.0152,-0.1074
1.0000,-0.0000,0.3309,0.1150,27.0625,-0.1186
1.0000,-0.0000,0.3415,0.1233,27.1095,-0.1263
1.0000,-0.0000,0.4060,0.1338,27.1095,-0.1339
1.0000,0.0000,0.4365,0.1480,27.1564,-0.1457
1.0000,0.0000,0.4270,0.1571,27.2030,-0.1527
1.0000,0.0000,0.4376,0.1700,27.2030,-0.1613
1.0000,0.0000,0.4377,0.1823,27.2493,-0.1734
1.0000,-0.0000,0.4647,0.1894,27.2954,-0.1805
1.0000,0.0000,0.5168,0.2038,27.2954,-0.1905
1.0000,0.0000,0.5331,0.2176,27.3412,-0.2010
1.0000,0.0000,0.5232,0.2336,27.3412,-0.2095
1.0000,0.0000,0.5337,0.2411,27.3867,-0.2187
1.0000,-0.0000,0.5338,0.2530,27.4319,-0.2300
1.0000,0.0000,0.5982,0.2692,27.4319,-0.2401
1.0000,0.0000,0.6171,0.2775,27.4768,-0.2481
1.0000,-0.0000,0.6192,0.3024,27.4768,-0.2603
1.0000,0.0000,0.6298,0.3098,27.5215,-0.2695
1.0000,0.0000,0.6194,0.3286,27.5215,-0.2786
1.0000,-0.0000,0.6194,0.3414,27.5659,-0.2916
1.0000,0.0000,0.6299,0.3600,27.5659,-0.3003
1.0000,-0.0000,0.6194,0.3656,27.6102,-0.3106
1.0000,0.0000,0.6943,0.3766,27.6543,-0.3229
