# ##time, x, y, yaw, vel, speed_cmd, steer_cmd, s, lap
8.840000000000000000e+02,9.577312641572073293e-01,8.737793919134320575e+00,-3.061850864294009877e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.227723807096481323e-02,5.357893905869468654e+01,0.000000000000000000e+00
8.850000000000000000e+02,8.979781653132775654e-01,8.732356458016703016e+00,-3.057432449881317904e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.234875060617923737e-03,5.357893905869468654e+01,0.000000000000000000e+00
8.860000000000000000e+02,8.382320184560009269e-01,8.726843232796637650e+00,-3.054179611367031200e+00,1.999999999999997780e+00,2.000000000000000000e+00,-7.393674459308385849e-03,5.357893905869468654e+01,0.000000000000000000e+00
8.870000000000000000e+02,7.784942274365762582e-01,8.721240266321554913e+00,-3.051664213383930679e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.586105115711688995e-02,5.357893905869468654e+01,0.000000000000000000e+00
8.880000000000000000e+02,7.187289921836079731e-01,8.715938714669263732e+00,-3.052949982857732891e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.537299036979675293e-01,5.382893905869468654e+01,0.000000000000000000e+00
8.890000000000000000e+02,6.589416542786863396e-01,8.710892064251225975e+00,-3.055338777820479468e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.205504164099693298e-01,5.382893905869468654e+01,0.000000000000000000e+00
8.900000000000000000e+02,5.991021339224097408e-01,8.706525537576329299e+00,-3.062703694137512755e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.531795971095561981e-02,5.382893905869468654e+01,0.000000000000000000e+00
8.910000000000000000e+02,5.391669365136245728e-01,8.703772611134013459e+00,-3.079374127966270969e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.340126097202301025e-01,5.382893905869468654e+01,0.000000000000000000e+00
8.920000000000000000e+02,4.791950105971555240e-01,8.701938802799560335e+00,-3.093772753528263753e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.396346032619476318e-01,5.408389003437432763e+01,0.000000000000000000e+00
8.930000000000000000e+02,4.192468969155155323e-01,8.699473432760406411e+00,-3.094882459676803865e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.234303295612335205e-01,5.408389003437432763e+01,0.000000000000000000e+00
8.940000000000000000e+02,3.594099858635091960e-01,8.695110737257166988e+00,-3.079881858838208419e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.838695585727691650e-01,5.408389003437432763e+01,0.000000000000000000e+00
8.950000000000000000e+02,2.998717239924666433e-01,8.687752254451499567e+00,-3.048187595679474171e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.498568415641784668e-01,5.408389003437432763e+01,0.000000000000000000e+00
8.960000000000000000e+02,2.409737597368028506e-01,8.676382140663259079e+00,-2.999668743720970809e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.871248841285705566e-01,5.433884101005396872e+01,0.000000000000000000e+00
8.970000000000000000e+02,1.832440353940387734e-01,8.660107886484075479e+00,-2.934831521839500912e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.034325361251831055e-01,5.433884101005396872e+01,0.000000000000000000e+00
8.980000000000000000e+02,1.271323057386777866e-01,8.638907870492166907e+00,-2.861335702677063164e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.045873761177062988e-01,5.433884101005396872e+01,0.000000000000000000e+00
8.990000000000000000e+02,7.289572521008606809e-02,8.613284677458304728e+00,-2.785952368043824290e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.986057519912719727e-01,5.433884101005396872e+01,0.000000000000000000e+00
9.000000000000000000e+02,2.080862230027202137e-02,8.583533095710979666e+00,-2.710160629004487287e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.673389673233032227e-01,5.433884101005396872e+01,0.000000000000000000e+00
9.010000000000000000e+02,-2.884782827981233894e-02,8.549880648954504281e+00,-2.634269896035087655e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.607895493507385254e-01,5.458884101005396872e+01,0.000000000000000000e+00
9.020000000000000000e+02,-7.579700810313039216e-02,8.512543853745164313e+00,-2.558351062311746027e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.507353186607360840e-01,5.458884101005396872e+01,0.000000000000000000e+00
9.030000000000000000e+02,-1.197731286104664755e-01,8.471747192899000467e+00,-2.482422836045602210e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.753658413887023926e-01,5.458884101005396872e+01,0.000000000000000000e+00
9.040000000000000000e+02,-1.605251160204387573e-01,8.427729646593910218e+00,-2.406491053464569596e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.494615435600280762e-01,5.458884101005396872e+01,0.000000000000000000e+00
9.050000000000000000e+02,-1.978192637174313318e-01,8.380746496998188633e+00,-2.330557820089036003e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.196787118911743164e-01,5.510809925041069590e+01,0.000000000000000000e+00
9.060000000000000000e+02,-2.314411931565672209e-01,8.331069177534478953e+00,-2.254623971846204000e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.857881963253021240e-01,5.510809925041069590e+01,0.000000000000000000e+00
9.070000000000000000e+02,-2.611973974401136656e-01,8.278984259426778181e+00,-2.178689858297578219e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.475428760051727295e-01,5.510809925041069590e+01,0.000000000000000000e+00
9.080000000000000000e+02,-2.869165085123446257e-01,8.224792029432132168e+00,-2.102755629343374011e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.046930372714996338e-01,5.535809925041069590e+01,0.000000000000000000e+00
9.090000000000000000e+02,-3.084623448575316562e-01,8.168809048279115359e+00,-2.026967568923295104e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.570034503936767578e-01,5.535809925041069590e+01,0.000000000000000000e+00
9.100000000000000000e+02,-3.259710612622990777e-01,8.111432794236703714e+00,-1.953671665455994244e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.057495951652526855e-01,5.535809925041069590e+01,0.000000000000000000e+00
9.110000000000000000e+02,-3.400961195213840216e-01,8.053126669889833167e+00,-1.888017424369133224e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.558412551879882812e-01,5.535809925041069590e+01,0.000000000000000000e+00
9.120000000000000000e+02,-3.511983238520752781e-01,7.994168964762681462e+00,-1.828947531518847036e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.091952115297317505e-01,5.561305022609033699e+01,0.000000000000000000e+00
9.130000000000000000e+02,-3.597219777718661526e-01,7.934780288166040307e+00,-1.777498683933834478e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.543624848127365112e-01,5.561305022609033699e+01,0.000000000000000000e+00
9.140000000000000000e+02,-3.664847922098555810e-01,7.875164922042008797e+00,-1.736183287691165589e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.305452138185501099e-01,5.561305022609033699e+01,0.000000000000000000e+00
9.150000000000000000e+02,-3.719391246487078195e-01,7.815414246235399709e+00,-1.703904793957771169e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.136825010180473328e-01,5.561305022609033699e+01,0.000000000000000000e+00
9.160000000000000000e+02,-3.763937567455902244e-01,7.755580408043754481e+00,-1.678488353859360238e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.032386198639869690e-01,5.586305022609033699e+01,0.000000000000000000e+00
9.170000000000000000e+02,-3.798510942530903822e-01,7.695680848750996894e+00,-1.656507863163265704e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.090198382735252380e-01,5.586305022609033699e+01,0.000000000000000000e+00
9.180000000000000000e+02,-3.825678924598135411e-01,7.635742786953348293e+00,-1.638879740952755348e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.332587569952011108e-02,5.586305022609033699e+01,0.000000000000000000e+00
9.190000000000000000e+02,-3.841816379550045957e-01,7.575765714074559121e+00,-1.620032219613473323e+00,1.999999999999997780e+00,2.000000000000000000e+00,7.774614542722702026e-02,5.586305022609033699e+01,0.000000000000000000e+00
9.200000000000000000e+02,-3.848741833719904748e-01,7.515770221246084404e+00,-1.603053594836692852e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.113367900252342224e-02,5.611305022609033699e+01,0.000000000000000000e+00
9.210000000000000000e+02,-3.846643125933085772e-01,7.455771184750049407e+00,-1.586795946150338033e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.534291848540306091e-02,5.611305022609033699e+01,0.000000000000000000e+00
9.220000000000000000e+02,-3.838294943394171543e-01,7.395777108663602384e+00,-1.573627559625589534e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.038194961845874786e-02,5.611305022609033699e+01,0.000000000000000000e+00
9.230000000000000000e+02,-3.825340312192640480e-01,7.335791306975092851e+00,-1.562833116445889736e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.814445853233337402e-02,5.611305022609033699e+01,0.000000000000000000e+00
9.240000000000000000e+02,-3.808025169702239920e-01,7.275816321153940613e+00,-1.553825047138793103e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.598800420761108398e-03,5.611305022609033699e+01,0.000000000000000000e+00
9.250000000000000000e+02,-3.789647119967313182e-01,7.215844503943491084e+00,-1.548083917172994539e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.260864781215786934e-03,5.636305022609033699e+01,0.000000000000000000e+00
9.260000000000000000e+02,-3.772270286805882167e-01,7.155869755852815040e+00,-1.546009780309238302e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.578318774700164795e-03,5.636305022609033699e+01,0.000000000000000000e+00
9.270000000000000000e+02,-3.757225682524044652e-01,7.095888645833357877e+00,-1.546428511328930888e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.281650021672248840e-03,5.636305022609033699e+01,0.000000000000000000e+00
9.280000000000000000e+02,-3.743205751581623608e-01,7.035905044454136004e+00,-1.547144355407844785e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.887834846973419189e-03,5.636305022609033699e+01,0.000000000000000000e+00
9.290000000000000000e+02,-3.730122091975526799e-01,6.975919325266946913e+00,-1.548133063440299217e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.425611235201358795e-03,5.661305022609033699e+01,0.000000000000000000e+00
9.300000000000000000e+02,-3.717566030572947433e-01,6.915932477802892997e+00,-1.548974048097864653e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.675810113549232483e-03,5.661305022609033699e+01,0.000000000000000000e+00
9.310000000000000000e+02,-3.705750433586811332e-01,6.855944125862445837e+00,-1.549993789927215815e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.003704499453306198e-02,5.661305022609033699e+01,0.000000000000000000e+00
9.320000000000000000e+02,-3.694380876138090297e-01,6.795954911823643307e+00,-1.550843825593098302e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.015585754066705704e-02,5.661305022609033699e+01,0.000000000000000000e+00
9.330000000000000000e+02,-3.683716890903944718e-01,6.735964402022809772e+00,-1.551866663837397020e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.039909478276968002e-02,5.686800120176997808e+01,0.000000000000000000e+00
9.340000000000000000e+02,-3.673483825137483505e-01,6.675973141637304487e+00,-1.552717889699949616e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.040455698966979980e-02,5.686800120176997808e+01,0.000000000000000000e+00
9.350000000000000000e+02,-3.663949757648991556e-01,6.615980729689809436e+00,-1.553741217412291320e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.053624693304300308e-02,5.686800120176997808e+01,0.000000000000000000e+00
9.360000000000000000e+02,-3.654843740407738295e-01,6.555987652711608327e+00,-1.554592651523345026e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.043090783059597015e-02,5.686800120176997808e+01,0.000000000000000000e+00
9.370000000000000000e+02,-3.646435480955637631e-01,6.495993557267579988e+00,-1.555616069250486788e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.045211590826511383e-02,5.711800120176997808e+01,0.000000000000000000e+00
9.380000000000000000e+02,-3.638454731688318122e-01,6.435998877857053380e+00,-1.556467542547908423e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.023643277585506439e-02,5.711800120176997808e+01,0.000000000000000000e+00
9.390000000000000000e+02,-3.631171516561878532e-01,6.376003311151440478e+00,-1.557490977387859132e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.014735922217369080e-02,5.711800120176997808e+01,0.000000000000000000e+00
9.400000000000000000e+02,-3.624315716092949557e-01,6.316007240769901721e+00,-1.558342458168811007e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.821418672800064087e-03,5.711800120176997808e+01,0.000000000000000000e+00
9.410000000000000000e+02,-3.618157418892576915e-01,6.256010413934347980e+00,-1.559365896283326336e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.622099809348583221e-03,5.736800120176997808e+01,0.000000000000000000e+00
9.420000000000000000e+02,-3.612426524780686932e-01,6.196013163582629879e+00,-1.560217378497505969e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.185916744172573090e-03,5.736800120176997808e+01,0.000000000000000000e+00
9.430000000000000000e+02,-3.607393138024430623e-01,6.136015287563872711e+00,-1.561240817239395007e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.876358158886432648e-03,5.736800120176997808e+01,0.000000000000000000e+00
9.440000000000000000e+02,-3.602787157662977746e-01,6.076017068167864466e+00,-1.562092299728210953e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.329934440553188324e-03,5.736800120176997808e+01,0.000000000000000000e+00
9.450000000000000000e+02,-3.598878693462035372e-01,6.016018353884462044e+00,-1.563115738590327375e+00,1.999999999999997780e+00,2.000000000000000000e+00,-7.910134270787239075e-03,5.761800120176997808e+01,0.000000000000000000e+00
9.460000000000000000e+02,-3.595397640598531619e-01,5.956019376360235817e+00,-1.563967221131775887e+00,1.999999999999997780e+00,2.000000000000000000e+00,-7.253465708345174789e-03,5.761800120176997808e+01,0.000000000000000000e+00
9.470000000000000000e+02,-3.592614111622500217e-01,5.896020034728430836e+00,-1.564990660016933433e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.723421625792980194e-03,5.761800120176997808e+01,0.000000000000000000e+00
9.480000000000000000e+02,-3.590257998025596642e-01,5.836020509992561500e+00,-1.565842142568468986e+00,1.999999999999997780e+00,2.000000000000000000e+00,-5.956505425274372101e-03,5.761800120176997808e+01,0.000000000000000000e+00
9.490000000000000000e+02,-3.588599413854443587e-01,5.776020751929956454e+00,-1.566865581458041667e+00,1.999999999999997780e+00,2.000000000000000000e+00,-5.316214170306921005e-03,5.761800120176997808e+01,0.000000000000000000e+00
9.500000000000000000e+02,-3.587368247716886671e-01,5.716020890900597173e+00,-1.567717064011509898e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.439047537744045258e-03,5.786800120176997808e+01,0.000000000000000000e+00
9.510000000000000000e+02,-3.586834614141782840e-01,5.656020927326126824e+00,-1.568740502901929013e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.688507247716188431e-03,5.786800120176997808e+01,0.000000000000000000e+00
9.520000000000000000e+02,-3.586728399774324338e-01,5.596020940922561415e+00,-1.569591985455767613e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.701090183109045029e-03,5.786800120176997808e+01,0.000000000000000000e+00
9.530000000000000000e+02,-3.587319718663636303e-01,5.536020982755864850e+00,-1.570615424346348377e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.840300043113529682e-03,5.786800120176997808e+01,0.000000000000000000e+00
9.540000000000000000e+02,-3.588338456436357404e-01,5.476021081897809673e+00,-1.571466906900258031e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.869584202766418457e-02,5.811800120176997808e+01,0.000000000000000000e+00
9.550000000000000000e+02,-3.590308705705076431e-01,5.416021454458353368e+00,-1.572782783620257696e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.393926329910755157e-02,5.811800120176997808e+01,0.000000000000000000e+00
9.560000000000000000e+02,-3.597394382250193590e-01,5.356025853864082364e+00,-1.577839962818409880e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.378688681870698929e-02,5.811800120176997808e+01,0.000000000000000000e+00
9.570000000000000000e+02,-3.606292279403003342e-01,5.296032472341451580e+00,-1.581249508873533216e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.245881363749504089e-02,5.811800120176997808e+01,0.000000000000000000e+00
9.580000000000000000e+02,-3.611691793803613604e-01,5.236035127663291711e+00,-1.579844549768956163e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.653559207916259766e-02,5.836800120176997808e+01,0.000000000000000000e+00
9.590000000000000000e+02,-3.612207600287964393e-01,5.176035347439034595e+00,-1.575435209401105929e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.055365130305290222e-01,5.836800120176997808e+01,0.000000000000000000e+00
9.600000000000000000e+02,-3.604497865381534050e-01,5.116040923484729497e+00,-1.566481242978571053e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.800842404365539551e-02,5.836800120176997808e+01,0.000000000000000000e+00
9.610000000000000000e+02,-3.584872459968970748e-01,5.056073996196052356e+00,-1.552416920704660086e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.427798002958297729e-02,5.836800120176997808e+01,0.000000000000000000e+00
9.620000000000000000e+02,-3.554444159335083397e-01,4.996151959984765689e+00,-1.536982799032854174e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.331465065479278564e-02,5.861800120176997808e+01,0.000000000000000000e+00
9.630000000000000000e+02,-3.513807542054225852e-01,4.936290419994758594e+00,-1.521058285909868246e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.593339771032333374e-02,5.861800120176997808e+01,0.000000000000000000e+00
9.640000000000000000e+02,-3.466472794790239620e-01,4.876477558114136635e+00,-1.507970242817791018e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.890995703637599945e-02,5.861800120176997808e+01,0.000000000000000000e+00
9.650000000000000000e+02,-3.417272368908301217e-01,4.816679635564109496e+00,-1.499934310577702767e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.611978165805339813e-02,5.861800120176997808e+01,0.000000000000000000e+00
9.660000000000000000e+02,-3.367179798909383237e-01,4.756889139742320083e+00,-1.494660333999745738e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.708264626562595367e-02,5.886800120176997808e+01,0.000000000000000000e+00
9.670000000000000000e+02,-3.314795966207771949e-01,4.697118301196352874e+00,-1.489736868981568207e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.329153895378112793e-02,5.886800120176997808e+01,0.000000000000000000e+00
9.680000000000000000e+02,-3.260002777164063836e-01,4.637369075581909250e+00,-1.485097347497664089e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.322695195674896240e-02,5.886800120176997808e+01,0.000000000000000000e+00
9.690000000000000000e+02,-3.199469403979355864e-01,4.577675708119211428e+00,-1.477576760626965857e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.614716812968254089e-02,5.886800120176997808e+01,0.000000000000000000e+00
9.700000000000000000e+02,-3.132790816740510520e-01,4.518047406402477151e+00,-1.469244864672564432e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.126794703304767609e-02,5.911800120176997808e+01,0.000000000000000000e+00
9.710000000000000000e+02,-3.064396696537986520e-01,4.458438534143285281e+00,-1.463655195728930991e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.309644784778356552e-03,5.911800120176997808e+01,0.000000000000000000e+00
9.720000000000000000e+02,-2.993825865581524193e-01,4.398855055047946827e+00,-1.458883919480732594e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.814530976116657257e-02,5.911800120176997808e+01,0.000000000000000000e+00
9.730000000000000000e+02,-2.921937610373961380e-01,4.339287337091735530e+00,-1.455587766636045721e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.951372973620891571e-02,5.911800120176997808e+01,0.000000000000000000e+00
9.740000000000000000e+02,-2.852212099859643413e-01,4.279693881799938815e+00,-1.455492892672108241e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.698496893048286438e-02,5.938725944212670527e+01,0.000000000000000000e+00
9.750000000000000000e+02,-2.786780381439520893e-01,4.220052035535712953e+00,-1.459049747296217170e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.161250963807106018e-02,5.938725944212670527e+01,0.000000000000000000e+00
9.760000000000000000e+02,-2.727001662541690408e-01,4.160350743207281710e+00,-1.465095361283767161e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.230645298957824707e-02,5.938725944212670527e+01,0.000000000000000000e+00
9.770000000000000000e+02,-2.671592166933360324e-01,4.100607280826486623e+00,-1.471436781191054699e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.157607629895210266e-02,5.938725944212670527e+01,0.000000000000000000e+00
9.780000000000000000e+02,-2.620472523034522716e-01,4.040825572353869966e+00,-1.478050586661384003e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.044735804200172424e-02,5.938725944212670527e+01,0.000000000000000000e+00
9.790000000000000000e+02,-2.573240356099577020e-01,3.981011889534576742e+00,-1.484516477248151389e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.870078176259994507e-02,5.963725944212670527e+01,0.000000000000000000e+00
9.800000000000000000e+02,-2.530111108169138534e-01,3.921167221328788699e+00,-1.491161044590537443e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.673441335558891296e-02,5.963725944212670527e+01,0.000000000000000000e+00
9.810000000000000000e+02,-2.490793424138334489e-01,3.861296302176251416e+00,-1.497635871218627734e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.419499844312667847e-02,5.963725944212670527e+01,0.000000000000000000e+00
9.820000000000000000e+02,-2.455548224994578144e-01,3.801400029055888474e+00,-1.504283485424420697e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.144908323884010315e-02,5.963725944212670527e+01,0.000000000000000000e+00
9.830000000000000000e+02,-2.424102901907105589e-01,3.741482604696227732e+00,-1.510759480705363700e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.813461795449256897e-02,5.989221041780634636e+01,0.000000000000000000e+00
9.840000000000000000e+02,-2.396726585791009445e-01,3.681545210906770560e+00,-1.517407574976243012e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.461537532508373260e-02,5.989221041780634636e+01,0.000000000000000000e+00
9.850000000000000000e+02,-2.373149773119872796e-01,3.621591669090848509e+00,-1.523883774394733770e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.052816189825534821e-02,5.989221041780634636e+01,0.000000000000000000e+00
9.860000000000000000e+02,-2.353643003405572753e-01,3.561623505323841421e+00,-1.530531956881779010e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.623642072081565857e-02,5.989221041780634636e+01,0.000000000000000000e+00
9.870000000000000000e+02,-2.335010019104925838e-01,3.501652475655021579e+00,-1.534272350331342238e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.300321239978075027e-02,6.014221041780634636e+01,0.000000000000000000e+00
9.880000000000000000e+02,-2.315460413996922040e-01,3.441684343408057511e+00,-1.535678253490158518e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.297490950673818588e-02,6.014221041780634636e+01,0.000000000000000000e+00
9.890000000000000000e+02,-2.296130897608579524e-01,3.381715498537502640e+00,-1.536823156635076515e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.386042963713407516e-02,6.014221041780634636e+01,0.000000000000000000e+00
9.900000000000000000e+02,-2.277040959112315022e-01,3.321745886842251583e+00,-1.537704661974090392e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.468313671648502350e-02,6.014221041780634636e+01,0.000000000000000000e+00
9.910000000000000000e+02,-2.258570128571323887e-01,3.261774336904148974e+00,-1.538736823535762355e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.567604951560497284e-02,6.039221041780634636e+01,0.000000000000000000e+00
9.920000000000000000e+02,-2.240493109284165396e-01,3.201801587129478044e+00,-1.539591280583683996e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.051266632974147797e-02,6.039221041780634636e+01,0.000000000000000000e+00
9.930000000000000000e+02,-2.223352727593526645e-01,3.141826123728224562e+00,-1.540908298292243295e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.967192813754081726e-02,6.039221041780634636e+01,0.000000000000000000e+00
9.940000000000000000e+02,-2.211320148964903975e-01,3.081838405271726256e+00,-1.545965946211815378e+00,1.999999999999997780e+00,2.000000000000000000e+00,-5.644621327519416809e-03,6.039221041780634636e+01,0.000000000000000000e+00
9.950000000000000000e+02,-2.201096820206797922e-01,3.021847136037337123e+00,-1.549375691584986114e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.554971009492874146e-03,6.064221041780634636e+01,0.000000000000000000e+00
9.960000000000000000e+02,-2.190301903344499534e-01,2.961856857901723483e+00,-1.550706662982785922e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.823594003915786743e-02,6.064221041780634636e+01,0.000000000000000000e+00
9.970000000000000000e+02,-2.179866111065507095e-01,2.901865945603952834e+00,-1.551832094033897214e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.818789869546890259e-02,6.064221041780634636e+01,0.000000000000000000e+00
9.980000000000000000e+02,-2.166800919380295343e-01,2.841880364008386728e+00,-1.549971776094918319e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.660551458597183228e-02,6.064221041780634636e+01,0.000000000000000000e+00
9.990000000000000000e+02,-2.149392176244468156e-01,2.781905724190461004e+00,-1.545759510185861885e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.145370632410049438e-02,6.064221041780634636e+01,0.000000000000000000e+00
1.000000000000000000e+03,-2.128807854580755943e-01,2.721941121773417294e+00,-1.541281784973113744e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.504681423306465149e-02,6.089221041780634636e+01,0.000000000000000000e+00
1.001000000000000000e+03,-2.105080798592808833e-01,2.661988124909212328e+00,-1.536539317605994270e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.836772263050079346e-02,6.089221041780634636e+01,0.000000000000000000e+00
1.002000000000000000e+03,-2.078596483782173543e-01,2.602046672418385498e+00,-1.531947033997826502e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.118573267012834549e-02,6.089221041780634636e+01,0.000000000000000000e+00
1.003000000000000000e+03,-2.049132706008982563e-01,2.542119125381021139e+00,-1.527176861203785485e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.896207083016633987e-03,6.089221041780634636e+01,0.000000000000000000e+00
1.004000000000000000e+03,-2.017233475132665932e-01,2.482204025279922011e+00,-1.522869172457047782e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.855103161185979843e-03,6.114221041780634636e+01,0.000000000000000000e+00
1.005000000000000000e+03,-1.987066006658864126e-01,2.422279952416403592e+00,-1.522302081189936374e+00,1.999999999999997780e+00,2.000000000000000000e+00,-8.733515627682209015e-03,6.114221041780634636e+01,0.000000000000000000e+00
1.006000000000000000e+03,-1.958259618779428779e-01,2.362349162014992121e+00,-1.522822917569839341e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.112447306513786316e-02,6.114221041780634636e+01,0.000000000000000000e+00
1.007000000000000000e+03,-1.930494995502225197e-01,2.302413450498995040e+00,-1.523771425526885714e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.317101065069437027e-02,6.114221041780634636e+01,0.000000000000000000e+00
1.008000000000000000e+03,-1.903296167956928797e-01,2.242475143653902769e+00,-1.524603436348214380e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.691787272691726685e-02,6.139221041780634636e+01,0.000000000000000000e+00
1.009000000000000000e+03,-1.877106374162097746e-01,2.182532379653641108e+00,-1.525913334316257419e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.699693851172924042e-02,6.139221041780634636e+01,0.000000000000000000e+00
